total_box,budget,release_coverage,pindex
12971,0,0.000253036,3673691
11300653,0,0.027576904,3674275
21456130,6.00E+07,0.072845938,3674703
268117,0,0.000302372,3674719
14481606,0,0.066554197,3674753
4012,0,7.81E-05,3674905
97104620,1.00E+08,0.085030459,3675214
62173,0,5.06E-05,3675321
89464,0,0.000286346,3675368
102890,0,0.001024846,3675610
107928762,8.00E+06,0.055978118,3676010
40397,0,0,3676052
20264436,20500000,0.06047117,3676055
10086514,0,0.00044833,3676092
11541758,0,0.034475519,3676163
89787,0,0.000250275,3676164
628050,0,0,3676194
308552,0,0.000532392,3676206
4385516,0,0.015262225,3676254
17844216,0,0.036230666,3676391
21042667,0,0.039647196,3676429
68945,0,0.000126326,3676457
8050977,3.50E+07,0.064582582,3676534
160083,0,0.000192419,3676662
1590,0,2.69E-05,3677028
102471,0,7.96E-05,3677137
15164458,0,0.043745538,3677222
133771,0,0,3677223
22641969,0,0.063679532,3677286
6850,0,2.82E-05,3677820
31811527,3.80E+07,0.058955471,3677890
8408835,3.30E+07,0.03458027,3678042
12951,0,0,3678133
149260504,1.30E+08,0.100126326,3678136
49918,0,7.59E-05,3678915
11207891,0,0.038758713,3680174
7075,0,2.58E-05,3681587
168368427,2.00E+08,0.090152959,3681598
31691811,1.20E+07,0.063423804,3681646
91218,0,0.000299955,3682273
1236844,0,0,3682287
8874389,1.50E+07,0.031338677,3682310
30336800,3.50E+07,0.070359785,3682345
612781,0,0.001501684,3682551
22510798,0,0.090933037,3683030
15260154,0,0.0670194,3683363
7634909,0,0.059227563,3683471
11864,0,0.000103003,3683488
15610,0,2.58E-05,3683581
1900000,0,0.022216245,3683584
21413105,0,0.045939363,3683695
7065332,0,0.00612991,3683713
1692693,0,0.002499024,3683754
24822619,0,0.030799206,3683984
33618855,1.30E+08,0.071257246,3684391
2511689,0,0.004775139,3684510
2229058,5.00E+06,0.003314777,3684757
1367024,0,0.002474609,3685015
100326,0,0,3685053
1945552,0,0.04096734,3685102
67172594,0,0.083297224,3685135
5468,0,2.65E-05,3685152
12796841,0,0.010068497,3685231
60698,0,0.000176375,3685240
65082,0,0.000841129,3685335
49772522,0,0.084509658,3685379
2015882,0,0.013518821,3685496
52333738,3.50E+07,0.086227209,3685693
14792779,0,0.021517704,3685752
4651977,0,0.037320536,3685785
9365,0,0.000253036,3685788
24090,0,5.04E-05,3685917
220038,0,0.004360417,3685957
1316865,0,0.031623515,3686000
71916,0,0.000674899,3686772
22136,0,0.000128886,3686876
455164,0,0.000478792,3686957
172825435,2.50E+07,0.068744866,3687069
4889971,0,0.052809495,3687133
10411980,1.50E+07,0.069191711,3687420
22847564,0,0.030733277,3687459
21370057,0,0.067343539,3687466
4130,0,0.000208252,3687478
37486512,0,0.074680939,3687483
2078661,0,0.001933423,3687559
238260,0,0.000168986,3688325
6266621,7500000,0.009578311,3688518
42754105,5.00E+07,0.071174744,3688523
53715611,6.30E+07,0.110770029,3688529
150415432,0,0.100483387,3688538
26167002,1.50E+07,0.068800607,3688654
796368,0,0.007584109,3688683
972512,0,0.00267812,3688715
31502583,6.40E+07,0.072634726,3689064
45410,0,0.00018044,3689112
621738,0,0.006471847,3689217
123477607,1.35E+08,0.099115715,3689340
2485,0,2.60E-05,3689433
136492681,0,0.093101477,3689507
305070,2.00E+07,0,3689632
39975,0,0.000208252,3689688
14356479,0,0.072539066,3689745
2864844,0,0.055716439,3689819
2630,0,2.75E-05,3690374
56618055,0,0.071847012,3690425
206445654,1.50E+08,0.101562097,3690490
8821329,0,0.072061532,3690503
2062405,1.20E+07,0.028008941,3691052
16209459,0,0.081916494,3691207
23667,0,2.53E-05,3691224
75331600,4.00E+07,0.067901743,3691397
7429,0,5.00E-05,3691630
2023414,9.00E+05,0.008963079,3691929
4960,0,8.78E-05,3692119
12394327,2.40E+07,0.071057478,3692383
12952019,0,0.047964587,3692620
873903,0,0.006614048,3692730
85468508,0,0.086912582,3692849
5853194,0,0.004567362,3692917
20982557,0,0.044025629,3693022
12358,0,0.000101061,3693701
16809014,33100000,0.0653789,3693775
36706141,2.30E+07,0.074071988,3693996
4643,0,5.15E-05,3694806
90380162,5.80E+07,0.085361813,3694809
53262560,8.40E+07,0.075354787,3694873
694600,0,0.002102313,3694921
164520,0,0.000617111,3694980
22459274,0,0.078675663,3695122
44806783,6.50E+07,0.070117493,3695155
97848,0,0.000132668,3695202
93149898,7.80E+07,0.094233356,3695209
57891803,2.60E+07,0.083156442,3695289
2075,0,2.52E-05,3695314
34994648,0,0.081802067,3695378
49480,0,0.000699895,3695388
338803,0,0.001033735,3695408
52624,0,0.000453835,3695590
17480890,8.00E+07,0.074301108,3695750
37662162,4.20E+07,0.076553815,3695824
2502551,8.00E+06,0.000858503,3695883
4192440,0,0.05482295,3695960
6948633,0,0.052857944,3696074
1104682,0,0.000126326,3696100
49876377,5.80E+07,0.064873178,3696142
65388,0,0.000386658,3696349
2345941,7.00E+06,0.03551012,3696362
36895,0,0.000479048,3696498
29384,2300000,0.000657895,3696569
6881022,2.60E+07,0.041423932,3696732
706,20000,2.55E-05,3696748
134049,0,0.000424745,3696875
31918,0,0.000159202,3697070
14824,0,0.000112202,3697162
2510433,0,0,3697567
2631,0,2.50E-05,3697686
39456,0,7.73E-05,3697779
43001500,0,0.044238808,3697854
52665,0,3.36E-05,3698007
44204,0,8.78E-05,3698250
43061982,6.00E+07,0.073666218,3698476
19661987,2.00E+07,0.045032737,3698494
23368995,4.20E+07,0.060584403,3698610
100237,0,0.000177126,3698849
6985999,0,0.036473103,3699285
13011160,2500000,0.014626358,3699409
19068240,1.60E+07,0.056047571,3699741
115654751,3.00E+07,0.077049946,3699838
1022,0,2.50E-05,3700208
14393902,0,0.056927666,3700240
24332324,0,0.066993893,3700546
9736045,0,0.05799866,3700831
9015164,0,0.070982941,3700902
20342161,1.00E+07,0.069649946,3700987
146146,0,0.000328947,3701017
29077547,4.00E+07,0.064662492,3701027
295000,0,0.008510075,3701070
22267,0,1.00E-04,3701230
1189612,0,0.003922646,3701316
13794835,3.20E+07,0.063790486,3701482
146750,0,0.000283257,3701485
1382462,0,0.004829092,3701647
9600,0,5.16E-05,3701868
3635482,0,0.00255642,3701913
130152,0,0.000349948,3701958
5490423,0,0.013145907,3702125
121994,0,0.00100531,3702266
2832029,1200000,0.002419291,3702303
7867,0,0,3702414
40119709,3.30E+07,0.070836135,3702425
60128566,6.00E+07,0.081199393,3702434
51201453,4.50E+07,0.090133114,3702435
50648679,0,0.073413414,3702440
42345531,6.50E+07,0.07604256,3702447
2664,0,2.53E-05,3703003
18154,0,0,3703015
163265,8.00E+06,0.003183426,3703024
8100,0,7.58E-05,3703038
4005941,1.90E+07,0.016413461,3703080
38745,0,0.000248917,3703119
1330894,0,0.001315789,3703196
104507,0,0.000524921,3703239
21242,0,2.53E-05,3703272
3172573,0,0.041372377,3703291
16124,0,7.58E-05,3703990
54207,0,0.000351206,3704158
9205924,0,0.063426867,3704162
1189709,0,0.01000926,3704319
32722798,2.40E+07,0.063773056,3704355
48430258,2.00E+07,0.073582156,3704370
5122,0,2.50E-05,3704377
11137801,0,0.059979958,3704381
8341087,0,0.028828143,3704384
2807854,1.10E+07,0.050570234,3704467
45405,0,0.000124925,3704478
1338,0,2.74E-05,3704483
8030,0,5.15E-05,3704648
206755,0,0.000403975,3704889
4871,0,0.000124925,3704919
19107,0,4.98E-05,3704925
15645616,0,0.05803309,3705011
150886,0,0.000277918,3705149
11861,0,7.50E-05,3705176
30063289,0,0.059879183,3705192
15445131,0,0.027756782,3705376
10133,0,2.82E-05,3705793
3500,0,2.82E-05,3705869
22911480,3.50E+07,0.027733429,3705897
1608277,0,0.00878707,3706522
561000,0,0.042940054,3706898
111376,0,0.000700771,3706912
2149866,0,0.014833029,3706914
2684904,0,0.004669037,3707045
11991,0,5.61E-05,3707276
26822144,1.80E+07,0.051592261,3707340
3457,0,2.53E-05,3707374
21756163,0,0.063314258,3707455
11740,0,5.05E-05,3707518
42025135,3.80E+07,0.077878273,3707532
5485295,0,0.01489698,3707582
134938200,2.50E+07,0.071753929,3707621
91221830,4.00E+07,0.079454373,3707622
635096,3.80E+07,0.0016159,3707738
2276368,0,0.001756553,3707987
30165536,0,0.078014983,3708005
65018,0,0.00052063,3708504
40081410,6.00E+07,0.081165989,3708658
9257103,2.00E+07,0.038632639,3709261
143619809,9.00E+07,0.097069227,3709435
131538435,1.03E+08,0.099484433,3709442
79727,0,0,3709722
14059,0,0.000103109,3709826
103412758,1.45E+08,0.092582321,3710081
176760185,9.30E+07,0.093254169,3710096
36880033,2.00E+07,0.072559367,3710167
38602,0,0.000126065,3710222
63179523,0,0.067197378,3710261
2517,0,2.81E-05,3710328
44840,0,5.01E-05,3711036
4600000,0,0.000141806,3711125
3336391,0,0.009339843,3711339
38087756,4.00E+07,0.06598224,3711358
113169,0,0.000549918,3711467
30050028,0,0.084420401,3711477
597564,0,0.000624366,3711631
40294,0,0.000177126,3711762
104454762,8.00E+07,0.065344093,3711781
68540777,1.60E+07,0.072954177,3711883
7825,0,2.53E-05,3711958
147724,0,0.000674229,3712066
55202,0,0.000746768,3712068
31596911,0,0.067701038,3712260
208693,0,0.000750826,3712267
9166,0,2.58E-05,3712441
105269730,2.00E+08,0.088689271,3712782
35739755,0,0.054905174,3712828
165493908,4.80E+07,0.096148383,3712832
53424681,1.30E+07,0.070593942,3713093
58607007,1.00E+08,0.084392832,3713097
45681173,0,0.075837743,3713099
10696210,2.20E+07,0.07008507,3713103
3325038,0,0.005269528,3713148
1272977,0,0.014528162,3713206
131451,0,8.42E-05,3713253
128200012,7.50E+07,0.100191042,3713333
12890,0,2.60E-05,3713786
38518613,7.50E+07,0.087489284,3713967
64310,0,0.000849077,3714028
17008282,5.70E+07,0.071114741,3714038
5347,0,2.60E-05,3714065
3020664,0,0.050292456,3714082
11657385,0,0.052315435,3714157
187349,0,0.000216179,3714262
714943,6.00E+06,0.001520854,3714291
15448043,0,0.05859093,3714326
1605,0,2.81E-05,3714341
5700626,0,0.021270021,3714500
34236,0,7.51E-05,3714518
70270943,2.40E+07,0.078589093,3714615
127873716,0,0.109204221,3714635
40946358,0,0.088435374,3714688
6706368,160000,0.01156145,3715039
334748,0,0.001427732,3715064
1266828,0,0.001709258,3715070
10452,0,0.000257772,3715159
532091909,2.00E+08,0.103474884,3715246
67294270,2.80E+07,0.072050265,3715566
17380866,0,0.044072384,3715646
18990798,7.00E+07,0.077392961,3715747
103318,0,0.000103109,3715804
59192,0,0.000231756,3716150
470,0,2.58E-05,3716650
463002,0,0.000716408,3716728
46351345,0,0.066025361,3716748
1162635,0,0.011518089,3716781
3275585,0,0.009638648,3716836
55973336,2.50E+07,0.072596828,3716848
1316495,0,0.002225034,3716910
29235353,0,0.050431508,3717007
29460,0,0.000132668,3717028
41616262,0,0.072787403,3717246
2043889,0,0.045547751,3717383
53615089,0,0.060251307,3717432
5228,0,2.65E-05,3717464
14677654,0,0.021546768,3717470
296359,0,0.000705965,3717517
12096881,0,0.045684732,3717835
148919,0,0.000351206,3717985
574080,0,0,3718440
123330,0,0.000188294,3718798
4734,0,5.00E-05,3718804
739104,0,0.000755858,3718905
71007,0,0.000101955,3718907
433924,0,0.000524921,3718930
3128941,0,0.009285214,3719016
13130349,0,0.031099953,3719018
247202,0,0.00107747,3719761
22912409,0,0.064124327,3720075
10407978,0,0.00070285,3720306
40050884,0,0.049561268,3720401
50090,350000,0.000127444,3720680
2075,0,2.52E-05,3721240
7416,0,7.59E-05,3721270
919286,0,0.030300627,3721387
1001437,0,0.0013658,3721422
2540106,0,0.006580606,3721444
58293,0,0.000450496,3721499
3169719,0,0.041577593,3721508
1827660,0,0.005639388,3721587
22750363,0,0.057168501,3721645
39402572,2.50E+07,0.085301543,3721880
76507756,3.00E+07,0.08073339,3721883
3652206,2.50E+07,0.059391646,3722127
61335230,6.00E+07,0.088512603,3722137
43000262,0,0.07469221,3722378
4409328,1.60E+07,0.047688624,3722464
26461644,5.00E+07,0.079263111,3722577
6003262,1.00E+07,0.029205547,3722635
2992,0,2.58E-05,3722664
152257509,7.00E+07,0.087258625,3722966
49443628,6.00E+07,0.078962132,3723005
71737,0,0.000151278,3723029
7683620,0,0.04675336,3723038
19316646,3.00E+07,0.075604637,3723171
117608,0,0.002693167,3723321
33300,0,0.000124925,3723325
2835116,0,0.010290112,3723395
38500726,0,0.065041602,3723440
6855137,1.50E+07,0.041936743,3723441
2119,0,5.21E-05,3723536
7022827,0,0.015254458,3723549
30186,0,0.000150165,3723577
7241350,0,0.026949146,3723876
26947624,3.80E+07,0.057665401,3723887
141186864,3.30E+07,0.079723718,3723909
226164286,9.00E+07,0.087816144,3723912
140125968,1.40E+08,0.097386194,3723915
17105219,9.00E+06,0.024291735,3723983
2189047,0,0.026632568,3724259
6090497,0,0.071704635,3724349
71624879,0,0.052657227,3724531
71726025,5.00E+07,0.095041,3724615
63513,0,0.001648619,3725935
116934650,8.00E+07,0.090322581,3726201
9688676,0,0.053799597,3726237
10508518,0,0.06221844,3726989
53672080,5.80E+07,0.070969364,3727029
32203,0,7.81E-05,3727120
1108356,0,0.00049403,3727303
4410,0,2.65E-05,3727330
512245,0,0.000574651,3728027
17142080,0,0.057258837,3728042
71349120,2.80E+07,0.080526684,3728114
126373434,8.50E+07,0.07868993,3728137
45724,1.00E+06,0.000585343,3728166
1618282,0,0.009854247,3728169
4010957,0,0.004588775,3728301
68671925,1.30E+08,0.084907663,3728632
102645,0,0.000356842,3729194
29893,0,7.65E-05,3729215
7137,0,2.60E-05,3729226
3826,0,2.74E-05,3729333
1310470,780000,0.001037868,3729337
583633,0,0.003447931,3730270
8892589,0,0.048640235,3730609
118311368,1.10E+08,0.091396761,3730665
1500000,4500000,0,3730947
3929,0,2.49E-05,3731072
28468,5500000,0.000101061,3731082
2672413,0,0.00176857,3732229
155190832,1.10E+08,0.095285707,3732554
23209310,3.00E+07,0.070464881,3733188
2198984,0,0,3734170
23717291,5.00E+07,0.076791788,3734627
220198,0,0.003296223,3734802
243000,0,0.002558509,3734983
7306242,0,0.027762354,3735548
858415,0,0.028896221,3735644
1324339,0,0.001512418,3735679
252,0,7.47E-05,3736664
8253123,0,0.044014008,3736910
744046,0,0.000696968,3737277
738525,0,0.002073756,3737352
97685686,1.90E+07,0.078035545,3737616
435746,0,0.000567098,3737731
47382068,4.50E+07,0.066436387,3737830
37240,0,0.00034979,3737873
83397,0,0.000128886,3737956
5719,0,5.04E-05,3738032
91057006,0,0.072382133,3738069
8940582,5.00E+06,0.016248113,3738268
2783970,0,0.010261287,3738327
1187266,0,0.001536984,3738349
18720,0,5.21E-05,3738429
83301580,3.50E+07,0.066734959,3738438
216540909,7.00E+07,0.082152892,3738469
19402030,2.20E+07,0.069481214,3738503
14328,1.00E+07,0.000117069,3738577
56815693,1200000,0.06770962,3738684
45710178,2.00E+07,0.071052632,3738688
87039965,4.00E+06,0.078247718,3738693
80238724,1.00E+07,0.082441755,3738695
63300095,0,0.08204877,3738698
56746769,10800000,0.079414946,3738705
27693292,1.10E+07,0.077383835,3738710
20781385,0,0.048558091,3738842
5520393,2.50E+07,0.055596237,3738903
5361,0,2.65E-05,3738997
4950,0,0.000150165,3739261
157019771,1.90E+07,0.090739163,3740016
71308997,4.50E+07,0.090688898,3740017
110003217,4.80E+07,0.098316971,3740018
90710620,4.50E+07,0.095639724,3740019
32015787,2.00E+07,0.084999001,3740020
518342,0,0.00094943,3740065
9563393,3.00E+06,0.042168919,3740324
2156471,0,0.003315737,3740354
3434,0,0,3740490
63095253,0,0.049654954,3740527
96065768,2.20E+07,0.054202763,3741012
10580,0,6.73E-05,3741073
14545844,0,0.009684811,3741545
17807569,3.50E+07,0.078276715,3741571
14715067,0,0.031966368,3741708
2368,0,4.06E-05,3742655
153294164,8.40E+07,0.096587088,3742704
84216833,0,0.090901606,3742706
10525717,0,0.01408304,3742773
8000,7.00E+06,0.000336606,3742838
2206,0,2.53E-05,3742961
384098,0,0.000704106,3743093
31524275,6.00E+07,0.071356275,3743149
6123,0,2.75E-05,3743195
3703046,1.50E+07,0.037719342,3743273
289885,0,0.00019715,3743465
103046663,1.40E+07,0.067068043,3743546
101363301,2.40E+07,0.084355876,3743556
89143175,4.00E+07,0.095302235,3743558
38180928,4.00E+07,0.083729156,3743559
5711695,0,0.056028445,3743659
59000,0,8.42E-05,3743743
7027345,1.00E+07,0.048407048,3744340
60328558,0,0.082018245,3744464
100125643,3.30E+07,0.090794814,3745033
23746066,0,0.00649585,3745160
39200,0,0.001457764,3745178
58571513,0,0.062780856,3745193
120277854,8.70E+07,0.072173913,3745300
389503,4.00E+06,0.000790145,3745560
19033,0,0.00014935,3745579
4571,0,0.000250275,3745644
7266383,0,0.009092328,3745685
24827228,4.00E+07,0.071424962,3745921
70605,0,0.00059964,3746011
86115,0,0.000337218,3746308
5368865,0,0.035556913,3746623
42070939,3.00E+07,0.085217391,3746797
8622757,0,0.062983801,3746859
20180155,19500000,0.059791031,3747034
42390,0,8.41E-05,3747083
48022900,4.00E+07,0.082832441,3747334
59713955,3.50E+07,0.078643725,3747356
4059680,0,0.004175073,3747383
21638,0,7.58E-05,3748085
15032800,8.00E+06,0.033060003,3748455
46908987,0,0.073557,3748461
33357476,3.50E+07,0.074804258,3748482
118206,0,0.000535264,3748510
4795009,0,0.032415689,3748549
17083732,1.20E+07,0.056593934,3748642
145441,0,0.00087121,3748668
4630,0,5.00E-05,3748748
87923,0,0.000439138,3748852
7078738,1.00E+07,0.040971207,3749001
411746,0,0.005836281,3749026
35281794,0,0.058779225,3750440
100610,0,0.000424538,3750559
12279691,2.60E+07,0.058816178,3750707
52076908,2.00E+07,0.05593653,3751121
28059,0,7.50E-05,3751304
33479698,0,0.080367719,3751444
4686937,0,0.050174191,3751947
1612430,0,0.001189271,3752045
43182776,0,0.037855116,3752180
12874899,0,0.054144229,3752228
18654,0,5.00E-05,3752781
961147,0,0,3752827
486434,0,0.000661405,3752962
1066555,1.10E+07,0.022091045,3753009
884613,0,0.000607287,3753217
418296,0,0.001353638,3753222
176391,0,0.001476624,3753315
50294317,0,0.073508703,3753396
25514517,3.90E+07,0.058082148,3753429
7820688,1.30E+07,0.020982427,3753643
195065,0,0.000281643,3753671
25339,0,0.00020391,3753701
440,0,2.60E-05,3753870
16930185,2.90E+07,0.060916835,3754080
378176,0,0.000844928,3754294
36461139,9.00E+06,0.034173085,3754416
4373074,0,0.014173825,3754978
177820,0,0.003156211,3755054
69951824,5.50E+07,0.07102024,3755146
37957682,0,0.065997176,3755294
17223265,9.50E+07,0.07195415,3755510
18728,0,2.58E-05,3755601
23624,0,0.000154663,3755883
152647258,6.50E+07,0.085620848,3755914
95347692,1.00E+08,0.087171053,3755915
8402485,1.90E+07,0.062342277,3756099
530833,0,0.000234137,3756299
12069,0,2.58E-05,3756498
3252,0,2.65E-05,3756546
38543473,4.00E+07,0.076634298,3756621
254852,0,0.000224165,3756721
5972,0,7.50E-05,3756764
530392,0,0,3756791
24741667,0,0.023297413,3756830
743541,0,0.001601762,3757815
30356793,0,0.078234839,3758019
15553324,0,0.000732271,3758346
25032,1.00E+07,0.000168303,3758361
2312463,0,0.026267064,3758656
24997,0,0,3758709
38181,0,0.000192419,3758720
8293784,0,0.014101542,3758881
370627,0,0.001140947,3759010
2735731,1.40E+07,0.011688786,3759199
70334258,4.60E+07,0.066879244,3759425
6957975,0,0.037083897,3759444
10068039,0,0.068312508,3759728
115103,1400000,0.000365275,3759755
48594,0,0.000132668,3759772
100317794,2.50E+07,0.059412316,3759778
57890460,5.00E+07,0.06976808,3759989
70839203,4.00E+07,0.078831747,3760020
46425,0,0.002606275,3760467
10400,0,0.000100852,3760488
712446,0,0.000364268,3760502
